year,value,metric,iso_code
2013,85.8,Seconday Education rate (25 and older),SRB
2013,21.3,Seconday Education rate (25 and older),SLE
2013,78.1,Seconday Education rate (25 and older),SGP
2013,99.3,Seconday Education rate (25 and older),SVK
2013,97.1,Seconday Education rate (25 and older),SVN
2013,74.6,Seconday Education rate (25 and older),ZAF
2013,71.8,Seconday Education rate (25 and older),ESP
2013,78.9,Seconday Education rate (25 and older),LKA
2013,16.0,Seconday Education rate (25 and older),SDN
2013,56.3,Seconday Education rate (25 and older),SUR
2013,87.5,Seconday Education rate (25 and older),SWE
2013,96.2,Seconday Education rate (25 and older),CHE
2013,37.8,Seconday Education rate (25 and older),SYR
2013,93.3,Seconday Education rate (25 and older),TJK
2013,11.8,Seconday Education rate (25 and older),TZA
